,precision,recall,f1-score,support
0,1.0,1.0,1.0,9.0
1,0.0,0.0,0.0,0.0
2,0.5714285714285714,0.6666666666666666,0.6153846153846154,6.0
3,1.0,0.7272727272727273,0.8421052631578947,11.0
accuracy,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.8076923076923077
macro avg,0.6428571428571428,0.5984848484848484,0.6143724696356275,26.0
weighted avg,0.9010989010989012,0.8076923076923077,0.8444409841170976,26.0
