kappa_strict_nom,kappa_strict_quad,kappa_relaxed_nom,kappa_relaxed_quad
0.6632124352331606,0.944110060189166,0.8631578947368421,0.9787234042553191
0.4292682926829269,0.8933454876937101,0.6267942583732058,0.9291553133514986
0.34728033472803344,0.8679085520745131,0.7142857142857143,0.9467649467649467
0.3825857519788918,0.8321377331420373,0.7373737373737375,0.9316688567674113
0.37554585152838416,0.8612997090203686,0.6060606060606061,0.9099901088031652
0.3130081300813007,0.8534258456201214,0.6593886462882096,0.9346186085498742
0.5162790697674418,0.896,0.755868544600939,0.9501915708812261
0.3686534216335541,0.8737864077669903,0.5777262180974478,0.9247311827956989
0.4233870967741935,0.8705882352941177,0.7173913043478262,0.9443969204448246
0.5223097112860892,0.9083585095669688,0.6623376623376623,0.9363369245837414
0.41645885286783046,0.8869565217391304,0.6176470588235294,0.9253588516746412
0.39915966386554613,0.8577114427860697,0.6077586206896552,0.9119070667957405
0.4926829268292683,0.9122362869198313,0.546134663341646,0.9253486464315013
0.2823779193205944,0.8419083255378859,0.5418502202643172,0.9075555555555556
0.4420600858369099,0.8872506504770165,0.7198275862068966,0.9433304272013949
0.46113989637305697,0.8864628820960698,0.8040201005025126,0.9595854922279793
0.4693877551020408,0.9057971014492754,0.6782178217821782,0.9414941494149415
0.363265306122449,0.8597122302158273,0.6593886462882096,0.934010152284264
0.3978947368421052,0.8842105263157894,0.6623376623376623,0.935483870967742
0.42222222222222217,0.864158829676071,0.6533333333333333,0.921765295887663
0.4715447154471545,0.8876404494382022,0.6722689075630253,0.9325842696629214
0.2764378478664191,0.8251121076233184,0.5789473684210527,0.9026217228464419
0.46818181818181814,0.9052631578947369,0.7438423645320198,0.9609902475618904
0.4292682926829269,0.8933454876937101,0.6829268292682926,0.9428320140721196
0.3793103448275862,0.8787564766839379,0.6457765667574931,0.9394221808014911
0.4845814977973568,0.8882521489971347,0.6563876651982379,0.9253588516746412
0.4926829268292683,0.9122362869198313,0.6195121951219512,0.9350541215653622
0.5377777777777777,0.9057971014492754,0.7038724373576308,0.9435273675065161
0.4,0.8869565217391304,0.5133689839572193,0.918091809180918
