,precision,recall,f1-score,support
0,1.0,0.7777777777777778,0.875,9.0
1,0.0,0.0,0.0,0.0
2,0.3333333333333333,0.25,0.2857142857142857,4.0
3,0.9166666666666666,0.8461538461538461,0.88,13.0
accuracy,0.7307692307692307,0.7307692307692307,0.7307692307692307,0.7307692307692307
macro avg,0.5625,0.468482905982906,0.5101785714285714,26.0
weighted avg,0.8557692307692307,0.7307692307692307,0.7868406593406594,26.0
