,precision,recall,f1-score,support
0,0.8888888888888888,0.8888888888888888,0.8888888888888888,9.0
1,0.0,0.0,0.0,0.0
2,1.0,0.3333333333333333,0.5,3.0
3,1.0,0.9285714285714286,0.9629629629629629,14.0
accuracy,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461
macro avg,0.7222222222222222,0.5376984126984127,0.5879629629629629,26.0
weighted avg,0.9615384615384616,0.8461538461538461,0.8839031339031339,26.0
