,precision,recall,f1-score,support
0,1.0,0.7777777777777778,0.875,9.0
1,0.0,0.0,0.0,0.0
2,1.0,0.3333333333333333,0.5,3.0
3,0.8666666666666667,0.9285714285714286,0.896551724137931,14.0
accuracy,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.8076923076923077
macro avg,0.7166666666666667,0.5099206349206349,0.5678879310344828,26.0
weighted avg,0.9282051282051282,0.8076923076923077,0.8433355437665783,26.0
