,precision,recall,f1-score,support
0,1.0,0.4444444444444444,0.6153846153846154,9.0
1,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,6.0
3,0.6470588235294118,1.0,0.7857142857142857,11.0
accuracy,0.5769230769230769,0.5769230769230769,0.5769230769230769,0.5769230769230769
macro avg,0.4117647058823529,0.3611111111111111,0.35027472527472525,26.0
weighted avg,0.6199095022624435,0.5769230769230769,0.5454353338968724,26.0
