,precision,recall,f1-score,support
0,1.0,0.4444444444444444,0.6153846153846154,9.0
1,0.0,0.0,0.0,0.0
2,0.7142857142857143,0.8333333333333334,0.7692307692307693,6.0
3,1.0,0.9090909090909091,0.9523809523809523,11.0
accuracy,0.7307692307692307,0.7307692307692307,0.7307692307692307,0.7307692307692307
macro avg,0.6785714285714286,0.5467171717171717,0.5842490842490842,26.0
weighted avg,0.9340659340659341,0.7307692307692307,0.793462947309101,26.0
