,precision,recall,f1-score,support
0,0.3333333333333333,0.2222222222222222,0.26666666666666666,9.0
1,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,6.0
3,0.5,0.45454545454545453,0.47619047619047616,11.0
accuracy,0.2692307692307692,0.2692307692307692,0.2692307692307692,0.2692307692307692
macro avg,0.20833333333333331,0.16919191919191917,0.18571428571428572,26.0
weighted avg,0.3269230769230769,0.2692307692307692,0.29377289377289373,26.0
