,precision,recall,f1-score,support
0,1.0,0.6666666666666666,0.8,9.0
1,0.0,0.0,0.0,0.0
2,1.0,0.8333333333333334,0.9090909090909091,6.0
3,0.9166666666666666,1.0,0.9565217391304348,11.0
accuracy,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461
macro avg,0.7291666666666666,0.625,0.6664031620553359,26.0
weighted avg,0.9647435897435896,0.8461538461538461,0.8913955609607783,26.0
