,precision,recall,f1-score,support
0,1.0,0.4444444444444444,0.6153846153846154,9.0
1,0.0,0.0,0.0,0.0
2,0.5714285714285714,0.6666666666666666,0.6153846153846154,6.0
3,0.9166666666666666,1.0,0.9565217391304348,11.0
accuracy,0.7307692307692307,0.7307692307692307,0.7307692307692307,0.7307692307692307
macro avg,0.6220238095238095,0.5277777777777778,0.5468227424749164,26.0
weighted avg,0.8658424908424908,0.7307692307692307,0.7597118600463083,26.0
