,precision,recall,f1-score,support
0,0.75,0.6666666666666666,0.7058823529411765,9.0
1,0.0,0.0,0.0,0.0
2,0.5,0.16666666666666666,0.25,6.0
3,0.9090909090909091,0.9090909090909091,0.9090909090909091,11.0
accuracy,0.6538461538461539,0.6538461538461539,0.6538461538461539,0.6538461538461539
macro avg,0.5397727272727273,0.43560606060606055,0.4662433155080214,26.0
weighted avg,0.7596153846153846,0.6538461538461539,0.6866515837104072,26.0
