,precision,recall,f1-score,support
0,1.0,0.8888888888888888,0.9411764705882353,9.0
1,0.0,0.0,0.0,0.0
2,0.6666666666666666,0.5,0.5714285714285714,4.0
3,1.0,0.8461538461538461,0.9166666666666666,13.0
accuracy,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.8076923076923077
macro avg,0.6666666666666666,0.5587606837606838,0.6073179271708683,26.0
weighted avg,0.9487179487179487,0.8076923076923077,0.8720372764490413,26.0
