,precision,recall,f1-score,support
0,0.8888888888888888,0.8888888888888888,0.8888888888888888,9.0
1,0.0,0.0,0.0,0.0
2,1.0,0.3333333333333333,0.5,3.0
3,1.0,0.8571428571428571,0.9230769230769231,14.0
accuracy,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.8076923076923077
macro avg,0.7222222222222222,0.5198412698412698,0.5779914529914529,26.0
weighted avg,0.9615384615384616,0.8076923076923077,0.8624260355029586,26.0
