,precision,recall,f1-score,support
0,1.0,0.6666666666666666,0.8,9.0
1,0.0,0.0,0.0,0.0
2,0.5,0.25,0.3333333333333333,4.0
3,0.8,0.9230769230769231,0.8571428571428571,13.0
accuracy,0.7307692307692307,0.7307692307692307,0.7307692307692307,0.7307692307692307
macro avg,0.575,0.45993589743589747,0.4976190476190476,26.0
weighted avg,0.823076923076923,0.7307692307692307,0.7567765567765569,26.0
