,precision,recall,f1-score,support
0,1.0,1.0,1.0,9.0
1,0.0,0.0,0.0,0.0
2,0.5714285714285714,0.6666666666666666,0.6153846153846154,6.0
3,0.8888888888888888,0.7272727272727273,0.8,11.0
accuracy,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.8076923076923077
macro avg,0.6150793650793651,0.5984848484848484,0.6038461538461539,26.0
weighted avg,0.854090354090354,0.8076923076923077,0.8266272189349113,26.0
