,precision,recall,f1-score,support
0,0.6,0.3333333333333333,0.42857142857142855,9.0
1,0.0,0.0,0.0,0.0
2,0.5,0.3333333333333333,0.4,6.0
3,0.35714285714285715,0.45454545454545453,0.4,11.0
accuracy,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464
macro avg,0.3642857142857143,0.2803030303030303,0.30714285714285716,26.0
weighted avg,0.47417582417582416,0.38461538461538464,0.40989010989010993,26.0
