,precision,recall,f1-score,support
0,0.875,0.7777777777777778,0.8235294117647058,9.0
1,0.0,0.0,0.0,0.0
2,0.75,0.75,0.75,4.0
3,1.0,0.8461538461538461,0.9166666666666666,13.0
accuracy,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.8076923076923077
macro avg,0.65625,0.593482905982906,0.6225490196078431,26.0
weighted avg,0.9182692307692307,0.8076923076923077,0.8587858220211161,26.0
