,precision,recall,f1-score,support
0,0.75,0.6666666666666666,0.7058823529411765,9.0
1,0.0,0.0,0.0,0.0
2,0.5,0.3333333333333333,0.4,6.0
3,1.0,0.8181818181818182,0.9,11.0
accuracy,0.6538461538461539,0.6538461538461539,0.6538461538461539,0.6538461538461539
macro avg,0.5625,0.4545454545454546,0.5014705882352941,26.0
weighted avg,0.7980769230769231,0.6538461538461539,0.7174208144796381,26.0
