,precision,recall,f1-score,support
0,0.8181818181818182,1.0,0.9,9.0
1,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,3.0
3,0.9285714285714286,0.9285714285714286,0.9285714285714286,14.0
accuracy,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461
macro avg,0.4366883116883117,0.48214285714285715,0.4571428571428572,26.0
weighted avg,0.7832167832167832,0.8461538461538461,0.8115384615384615,26.0
