,precision,recall,f1-score,support
0,0.6923076923076923,1.0,0.8181818181818182,9.0
1,0.0,0.0,0.0,0.0
2,0.75,0.75,0.75,4.0
3,1.0,0.6923076923076923,0.8181818181818182,13.0
accuracy,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.8076923076923077
macro avg,0.6105769230769231,0.6105769230769231,0.5965909090909092,26.0
weighted avg,0.8550295857988165,0.8076923076923077,0.8076923076923077,26.0
