,precision,recall,f1-score,support
0,0.4444444444444444,0.4444444444444444,0.4444444444444444,9.0
1,0.0,0.0,0.0,0.0
2,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.0
3,0.5454545454545454,0.42857142857142855,0.48,14.0
accuracy,0.4230769230769231,0.4230769230769231,0.4230769230769231,0.4230769230769231
macro avg,0.3308080808080808,0.30158730158730157,0.3144444444444444,26.0
weighted avg,0.48601398601398604,0.4230769230769231,0.4507692307692307,26.0
