,precision,recall,f1-score,support
0,0.5,0.2222222222222222,0.3076923076923077,9.0
1,0.0,0.0,0.0,0.0
2,0.4,0.3333333333333333,0.36363636363636365,6.0
3,0.4666666666666667,0.6363636363636364,0.5384615384615384,11.0
accuracy,0.4230769230769231,0.4230769230769231,0.4230769230769231,0.4230769230769231
macro avg,0.3416666666666667,0.297979797979798,0.30244755244755245,26.0
weighted avg,0.4628205128205129,0.4230769230769231,0.4182356105433028,26.0
