,precision,recall,f1-score,support
0,0.6666666666666666,0.4444444444444444,0.5333333333333333,9.0
1,0.0,0.0,0.0,0.0
2,0.3333333333333333,0.16666666666666666,0.2222222222222222,6.0
3,0.5333333333333333,0.7272727272727273,0.6153846153846154,11.0
accuracy,0.5,0.5,0.5,0.5
macro avg,0.3833333333333333,0.33459595959595956,0.34273504273504274,26.0
weighted avg,0.5333333333333333,0.5,0.4962524654832347,26.0
