,precision,recall,f1-score,support
0,1.0,0.7777777777777778,0.875,9.0
1,0.0,0.0,0.0,0.0
2,0.5,0.5,0.5,4.0
3,1.0,0.7692307692307693,0.8695652173913043,13.0
accuracy,0.7307692307692307,0.7307692307692307,0.7307692307692307,0.7307692307692307
macro avg,0.625,0.5117521367521367,0.561141304347826,26.0
weighted avg,0.9230769230769231,0.7307692307692307,0.8145903010033445,26.0
