,precision,recall,f1-score,support
0,1.0,0.6666666666666666,0.8,9.0
1,0.0,0.0,0.0,0.0
2,0.75,0.75,0.75,4.0
3,0.9230769230769231,0.9230769230769231,0.9230769230769231,13.0
accuracy,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.8076923076923077
macro avg,0.6682692307692308,0.5849358974358974,0.6182692307692308,26.0
weighted avg,0.9230769230769231,0.8076923076923077,0.8538461538461538,26.0
