,precision,recall,f1-score,support
0,1.0,0.4444444444444444,0.6153846153846154,9.0
1,0.0,0.0,0.0,0.0
2,0.6666666666666666,0.5,0.5714285714285714,4.0
3,1.0,0.8461538461538461,0.9166666666666666,13.0
accuracy,0.6538461538461539,0.6538461538461539,0.6538461538461539,0.6538461538461539
macro avg,0.6666666666666666,0.4476495726495726,0.5258699633699634,26.0
weighted avg,0.9487179487179487,0.6538461538461539,0.7592631727247111,26.0
