,precision,recall,f1-score,support
0,0.4,0.2222222222222222,0.2857142857142857,9.0
1,0.0,0.0,0.0,0.0
2,0.25,0.16666666666666666,0.2,6.0
3,0.5384615384615384,0.6363636363636364,0.5833333333333334,11.0
accuracy,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464
macro avg,0.2971153846153846,0.25631313131313127,0.26726190476190476,26.0
weighted avg,0.42396449704142003,0.38461538461538464,0.39184981684981685,26.0
