,precision,recall,f1-score,support
0,1.0,0.6666666666666666,0.8,9.0
1,0.0,0.0,0.0,0.0
2,0.6,0.5,0.5454545454545454,6.0
3,0.8333333333333334,0.9090909090909091,0.8695652173913043,11.0
accuracy,0.7307692307692307,0.7307692307692307,0.7307692307692307,0.7307692307692307
macro avg,0.6083333333333334,0.5189393939393939,0.5537549407114625,26.0
weighted avg,0.8371794871794871,0.7307692307692307,0.7706901793858315,26.0
