,precision,recall,f1-score,support
0,1.0,1.0,1.0,9.0
1,0.0,0.0,0.0,0.0
2,0.6666666666666666,0.6666666666666666,0.6666666666666666,6.0
3,0.8,0.7272727272727273,0.7619047619047619,11.0
accuracy,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.8076923076923077
macro avg,0.6166666666666667,0.5984848484848484,0.6071428571428571,26.0
weighted avg,0.8384615384615385,0.8076923076923077,0.8223443223443223,26.0
