,precision,recall,f1-score,support
0,1.0,0.7777777777777778,0.875,9.0
1,0.0,0.0,0.0,0.0
2,1.0,0.5,0.6666666666666666,6.0
3,0.8461538461538461,1.0,0.9166666666666666,11.0
accuracy,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.8076923076923077
macro avg,0.7115384615384616,0.5694444444444444,0.6145833333333333,26.0
weighted avg,0.9349112426035503,0.8076923076923077,0.844551282051282,26.0
