,precision,recall,f1-score,support
0,1.0,1.0,1.0,9.0
1,0.0,0.0,0.0,0.0
2,0.5555555555555556,0.8333333333333334,0.6666666666666666,6.0
3,0.875,0.6363636363636364,0.7368421052631579,11.0
accuracy,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.8076923076923077
macro avg,0.6076388888888888,0.6174242424242424,0.6008771929824561,26.0
weighted avg,0.8445512820512822,0.8076923076923077,0.811740890688259,26.0
