,precision,recall,f1-score,support
0,1.0,0.6666666666666666,0.8,9.0
1,0.0,0.0,0.0,0.0
2,0.8333333333333334,0.8333333333333334,0.8333333333333334,6.0
3,1.0,0.9090909090909091,0.9523809523809523,11.0
accuracy,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.8076923076923077
macro avg,0.7083333333333334,0.6022727272727273,0.6464285714285714,26.0
weighted avg,0.9615384615384616,0.8076923076923077,0.8721611721611722,26.0
