,precision,recall,f1-score,support
0,0.8888888888888888,0.8888888888888888,0.8888888888888888,9.0
1,0.0,0.0,0.0,0.0
2,1.0,0.3333333333333333,0.5,6.0
3,0.9166666666666666,1.0,0.9565217391304348,11.0
accuracy,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.8076923076923077
macro avg,0.7013888888888888,0.5555555555555556,0.586352657004831,26.0
weighted avg,0.9262820512820512,0.8076923076923077,0.8277591973244147,26.0
