,precision,recall,f1-score,support
0,1.0,0.6666666666666666,0.8,9.0
1,0.0,0.0,0.0,0.0
2,0.6666666666666666,0.6666666666666666,0.6666666666666666,6.0
3,1.0,0.8181818181818182,0.9,11.0
accuracy,0.7307692307692307,0.7307692307692307,0.7307692307692307,0.7307692307692307
macro avg,0.6666666666666666,0.5378787878787878,0.5916666666666667,26.0
weighted avg,0.9230769230769231,0.7307692307692307,0.8115384615384615,26.0
