,precision,recall,f1-score,support
0,1.0,0.4444444444444444,0.6153846153846154,9.0
1,0.0,0.0,0.0,0.0
2,0.5,0.6666666666666666,0.5714285714285714,3.0
3,0.9285714285714286,0.9285714285714286,0.9285714285714286,14.0
accuracy,0.7307692307692307,0.7307692307692307,0.7307692307692307,0.7307692307692307
macro avg,0.6071428571428572,0.5099206349206349,0.5288461538461539,26.0
weighted avg,0.9038461538461539,0.7307692307692307,0.7789518174133558,26.0
