,precision,recall,f1-score,support
0,1.0,0.3333333333333333,0.5,9.0
1,0.0,0.0,0.0,0.0
2,0.375,1.0,0.5454545454545454,3.0
3,1.0,0.6428571428571429,0.782608695652174,14.0
accuracy,0.5769230769230769,0.5769230769230769,0.5769230769230769,0.5769230769230769
macro avg,0.59375,0.49404761904761907,0.4570158102766798,26.0
weighted avg,0.9278846153846154,0.5769230769230769,0.6574186682882335,26.0
