,precision,recall,f1-score,support
0,0.6,0.3333333333333333,0.42857142857142855,9.0
1,0.0,0.0,0.0,0.0
2,0.2857142857142857,0.3333333333333333,0.3076923076923077,6.0
3,0.2857142857142857,0.36363636363636365,0.32,11.0
accuracy,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615
macro avg,0.2928571428571428,0.25757575757575757,0.2640659340659341,26.0
weighted avg,0.3945054945054945,0.34615384615384615,0.354742180896027,26.0
