,precision,recall,f1-score,support
0,1.0,0.8888888888888888,0.9411764705882353,9.0
1,0.0,0.0,0.0,0.0
2,0.5,0.5,0.5,4.0
3,1.0,0.8461538461538461,0.9166666666666666,13.0
accuracy,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.8076923076923077
macro avg,0.625,0.5587606837606838,0.5894607843137255,26.0
weighted avg,0.9230769230769231,0.8076923076923077,0.8610482654600301,26.0
