,precision,recall,f1-score,support
0,0.3333333333333333,0.1111111111111111,0.16666666666666666,9.0
1,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,4.0
3,0.3333333333333333,0.38461538461538464,0.35714285714285715,13.0
accuracy,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078
macro avg,0.16666666666666666,0.12393162393162394,0.13095238095238096,26.0
weighted avg,0.28205128205128205,0.23076923076923078,0.23626373626373628,26.0
