,precision,recall,f1-score,support
0,1.0,0.5,0.6666666666666666,8.0
1,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,3.0
3,0.8,0.8571428571428571,0.8275862068965517,14.0
accuracy,0.64,0.64,0.64,0.64
macro avg,0.45,0.3392857142857143,0.3735632183908046,25.0
weighted avg,0.7680000000000001,0.64,0.6767816091954023,25.0
