,precision,recall,f1-score,support
0,0.875,0.7777777777777778,0.8235294117647058,9.0
1,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,3.0
3,1.0,0.21428571428571427,0.35294117647058826,14.0
accuracy,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464
macro avg,0.46875,0.24801587301587302,0.29411764705882354,26.0
weighted avg,0.8413461538461539,0.38461538461538464,0.4751131221719457,26.0
