kappa_strict_nom,kappa_strict_quad,kappa_relaxed_nom,kappa_relaxed_quad
0.6060606060606061,0.874031007751938,0.8160377358490566,0.9299820466786355
0.5611814345991561,0.8524251805985552,0.7662921348314606,0.9113924050632911
0.5720164609053497,0.796688132474701,0.7155361050328228,0.8440445586975149
0.48571428571428577,0.8251121076233183,0.7511961722488039,0.9334186939820742
0.6729559748427674,0.8807339449541284,0.8285714285714285,0.9219219219219219
0.4392156862745097,0.7225186766275347,0.6673773987206824,0.8024316109422492
0.6127659574468085,0.8522727272727273,0.7694013303769401,0.9011943539630836
0.6701902748414377,0.8469087340529932,0.8828828828828829,0.9051959890610757
0.4358974358974359,0.7508455467869222,0.7758620689655172,0.8751200768491835
0.44562899786780386,0.8115942028985508,0.6388888888888888,0.8726877040261154
0.7688888888888888,0.9458896982310093,0.8807339449541285,0.9743336623889437
0.5185185185185186,0.7642079806529625,0.6176470588235294,0.798569725864124
0.6086021505376344,0.8404154863078376,0.70917225950783,0.869406392694064
0.43027888446215135,0.7236981934112646,0.7180043383947939,0.8192651439920556
0.5728952772073923,0.8261700095510984,0.6694915254237288,0.8546132339235788
0.5398230088495575,0.773067331670823,0.8125,0.8641114982578397
0.755868544600939,0.9174977334542158,0.8151658767772512,0.9285714285714286
0.6300813008130082,0.7894736842105263,0.6763485477178424,0.8082595870206489
0.47895791583166336,0.7866666666666666,0.774891774891775,0.8823529411764706
0.5546038543897216,0.7552602436323367,0.7065462753950339,0.8125643666323378
0.531062124248497,0.810126582278481,0.7204301075268817,0.8674698795180723
0.5648535564853556,0.7917620137299771,0.8223234624145785,0.88
0.7714285714285715,0.8481581311769991,0.8247191011235955,0.863517060367454
0.6111111111111112,0.9125840537944284,0.9389671361502347,0.9884444444444445
0.4845814977973568,0.7821229050279329,0.748792270531401,0.868020304568528
0.8274336283185841,0.88,0.8274336283185841,0.88
0.6578947368421053,0.8529688972667295,0.6578947368421053,0.8529688972667295
0.6736401673640168,0.9241245136186771,0.7739130434782608,0.9524680073126143
0.6829268292682926,0.9027128157156221,0.867007672634271,0.942630185348632
0.6541019955654102,0.8287596048298573,0.7078651685393258,0.8409343715239155
0.4861660079051383,0.7964774951076321,0.6708860759493671,0.8581818181818182
0.5675675675675675,0.6988922457200403,0.5675675675675675,0.6988922457200403
0.6486486486486487,0.8886774500475737,0.7592592592592592,0.9155060352831941
0.5639412997903563,0.9039704524469068,0.8215102974828375,0.9669211195928753
0.8293216630196937,0.9203268641470889,0.9410430839002267,0.9457768508863399
0.5253549695740365,0.7008628954937679,0.718004338394794,0.7733217088055797
0.6756756756756757,0.8905519176800748,0.7239915074309979,0.905368516833485
0.6152219873150107,0.8,0.825503355704698,0.8665906499429874
0.5840000000000001,0.8013100436681222,0.8311688311688312,0.8854064642507345
0.4881889763779528,0.6963906581740976,0.6722689075630253,0.7505330490405118
0.7186147186147186,0.8527291452111225,0.774891774891775,0.8694779116465863
0.6135881104033971,0.8578637510513036,0.7155361050328228,0.8853247794707297
0.7167755991285403,0.8313253012048193,0.7167755991285403,0.8313253012048193
0.6160337552742616,0.8436632747456059,0.7136563876651982,0.8748906386701663
0.6216216216216216,0.8419083255378859,0.6722689075630253,0.8535211267605634
0.6323232323232324,0.7812828601472135,0.8285714285714285,0.8532455315145814
0.5,0.8618490967056323,0.8308026030368764,0.961576354679803
0.6144067796610169,0.7884856070087609,0.825503355704698,0.8665906499429874
0.5648535564853556,0.8,0.7688888888888888,0.868421052631579
0.6736401673640168,0.8828828828828829,0.8300653594771241,0.927170868347339
0.6144067796610171,0.8468786808009423,0.8270509977827051,0.9140022050716649
0.6616052060737527,0.7970863683662851,0.7161572052401747,0.814663951120163
0.7729257641921397,0.9469387755102041,0.8270509977827051,0.9597523219814241
0.6338028169014085,0.8860759493670887,0.9331619537275064,0.9510818438381938
0.6102783725910064,0.8305084745762712,0.7688888888888888,0.8852459016393442
0.6997690531177829,0.7755102040816326,0.8156028368794326,0.8163265306122449
0.6320754716981132,0.8379052369077307,0.7463414634146341,0.8609053497942387
0.6352705410821644,0.8291203235591507,0.7739130434782608,0.875717017208413
0.5687203791469194,0.8709219858156028,0.7305699481865284,0.9274755927475593
0.6026200873362445,0.886858137510879,0.7609195402298851,0.9246064623032312
0.5630252100840336,0.7088607594936709,0.6645161290322581,0.738755980861244
0.7245762711864407,0.8524251805985552,0.7245762711864407,0.8524251805985552
0.7210300429184548,0.9301825993555317,0.9415730337078652,0.9868554095045501
0.6593886462882096,0.8876080691642652,0.8215102974828375,0.9279778393351801
0.6224066390041494,0.8041431261770244,0.7699115044247788,0.8478847884788479
0.5329341317365268,0.8067393458870169,0.6722689075630253,0.8535211267605634
0.5375494071146245,0.7662337662337663,0.7758620689655172,0.8470588235294118
0.5175257731958762,0.7159209157127991,0.6652360515021459,0.7699115044247787
0.6270491803278689,0.8230366492146597,0.7729257641921397,0.8706467661691543
0.363265306122449,0.7015306122448979,0.6578947368421053,0.8231292517006803
0.767337807606264,0.9411098527746319,0.880184331797235,0.9713971397139713
0.6119402985074627,0.7578579743888243,0.7699115044247788,0.8077360637087599
0.5084033613445378,0.6405529953917051,0.6119402985074627,0.6770186335403726
0.4736842105263158,0.7413612565445026,0.5145228215767634,0.7607361963190185
0.5272727272727271,0.8295081967213115,0.8712871287128713,0.9547038327526133
0.6608695652173913,0.8709677419354839,0.8177570093457944,0.9090909090909091
0.4881889763779528,0.8308308308308308,0.6701902748414377,0.8921658986175115
0.5882352941176471,0.8643815201192251,1.0,1.0
0.6231884057971013,0.9213483146067416,0.9402298850574713,0.9894736842105263
0.5114822546972859,0.696329254727475,0.6652360515021458,0.75
0.7123893805309736,0.875,0.9395348837209302,0.9411764705882353
0.6168421052631579,0.8301507537688442,0.7167755991285403,0.8634192932187201
0.5593220338983051,0.8131868131868132,0.7620137299771167,0.865979381443299
0.675,0.8453914767096135,0.8289473684210527,0.89196675900277
0.6438356164383562,0.7726894254787677,0.6955503512880562,0.7887896019496344
0.5840000000000001,0.8243243243243243,0.7729257641921398,0.8826714801444043
0.5648535564853556,0.8057630736392742,0.7699115044247788,0.8663926002055499
