,precision,recall,f1-score,support
0,0.5,0.2222222222222222,0.3076923076923077,9.0
1,0.0,0.0,0.0,0.0
2,0.2857142857142857,0.3333333333333333,0.3076923076923077,6.0
3,0.2857142857142857,0.36363636363636365,0.32,11.0
accuracy,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077
macro avg,0.26785714285714285,0.2297979797979798,0.23384615384615387,26.0
weighted avg,0.3598901098901099,0.3076923076923077,0.31289940828402363,26.0
