,precision,recall,f1-score,support
0,0.8888888888888888,0.8888888888888888,0.8888888888888888,9.0
1,0.0,0.0,0.0,0.0
2,0.6666666666666666,0.3333333333333333,0.4444444444444444,6.0
3,0.9166666666666666,1.0,0.9565217391304348,11.0
accuracy,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.8076923076923077
macro avg,0.6180555555555555,0.5555555555555556,0.572463768115942,26.0
weighted avg,0.8493589743589743,0.8076923076923077,0.8149386845039019,26.0
