,precision,recall,f1-score,support
0,1.0,0.8888888888888888,0.9411764705882353,9.0
1,0.0,0.0,0.0,0.0
2,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0
3,1.0,0.7857142857142857,0.88,14.0
accuracy,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.8076923076923077
macro avg,0.6666666666666666,0.5853174603174602,0.6219607843137255,26.0
weighted avg,0.9615384615384616,0.8076923076923077,0.8765610859728507,26.0
