,precision,recall,f1-score,support
0,1.0,0.7777777777777778,0.875,9.0
1,0.0,0.0,0.0,0.0
2,0.5,0.3333333333333333,0.4,3.0
3,0.8666666666666667,0.9285714285714286,0.896551724137931,14.0
accuracy,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.8076923076923077
macro avg,0.5916666666666667,0.5099206349206349,0.5428879310344827,26.0
weighted avg,0.8705128205128205,0.8076923076923077,0.8317970822281168,26.0
