,precision,recall,f1-score,support
0,1.0,0.6666666666666666,0.8,9.0
1,0.0,0.0,0.0,0.0
2,0.5,0.75,0.6,4.0
3,1.0,0.7692307692307693,0.8695652173913043,13.0
accuracy,0.7307692307692307,0.7307692307692307,0.7307692307692307,0.7307692307692307
macro avg,0.625,0.5464743589743589,0.567391304347826,26.0
weighted avg,0.9230769230769231,0.7307692307692307,0.8040133779264214,26.0
