,precision,recall,f1-score,support
0,0.875,0.7777777777777778,0.8235294117647058,9.0
1,0.0,0.0,0.0,0.0
2,1.0,0.6666666666666666,0.8,6.0
3,0.9166666666666666,1.0,0.9565217391304348,11.0
accuracy,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461
macro avg,0.6979166666666666,0.6111111111111112,0.6450127877237852,26.0
weighted avg,0.9214743589743589,0.8461538461538461,0.8743655321660436,26.0
