,precision,recall,f1-score,support
0,1.0,0.8888888888888888,0.9411764705882353,9.0
1,0.0,0.0,0.0,0.0
2,0.2,0.3333333333333333,0.25,3.0
3,0.9090909090909091,0.7142857142857143,0.8,14.0
accuracy,0.7307692307692307,0.7307692307692307,0.7307692307692307,0.7307692307692307
macro avg,0.5272727272727272,0.4841269841269841,0.49779411764705883,26.0
weighted avg,0.8587412587412587,0.7307692307692307,0.7854072398190046,26.0
