,precision,recall,f1-score,support
0,0.5,0.2222222222222222,0.3076923076923077,9.0
1,0.0,0.0,0.0,0.0
2,0.42857142857142855,0.5,0.46153846153846156,6.0
3,0.4,0.5454545454545454,0.46153846153846156,11.0
accuracy,0.4230769230769231,0.4230769230769231,0.4230769230769231,0.4230769230769231
macro avg,0.3321428571428572,0.31691919191919193,0.3076923076923077,26.0
weighted avg,0.4412087912087912,0.4230769230769231,0.4082840236686391,26.0
