,precision,recall,f1-score,support
0,1.0,1.0,1.0,9.0
1,0.0,0.0,0.0,0.0
2,0.7142857142857143,0.8333333333333334,0.7692307692307693,6.0
3,1.0,0.7272727272727273,0.8421052631578947,11.0
accuracy,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461
macro avg,0.6785714285714286,0.6401515151515151,0.652834008097166,26.0
weighted avg,0.9340659340659341,0.8461538461538461,0.8799439426969792,26.0
