,precision,recall,f1-score,support
0,1.0,0.3333333333333333,0.5,9.0
1,0.0,0.0,0.0,0.0
2,0.25,0.5,0.3333333333333333,4.0
3,0.8,0.9230769230769231,0.8571428571428571,13.0
accuracy,0.6538461538461539,0.6538461538461539,0.6538461538461539,0.6538461538461539
macro avg,0.5125,0.4391025641025641,0.42261904761904756,26.0
weighted avg,0.7846153846153846,0.6538461538461539,0.6529304029304028,26.0
